														
Stagnation Pressure	Static Pressure	Stagnation Temperature	Manifold Pressure	Tank Pressure	Mach Number	Velocity	Static Temperature	Mass Flow	Static Density	Reynold's Number	BL Pstatic	Time	X	Y
29.774	3.698	87.778	38.773	294.631	2.018	522.839	-158.000	6.731	0.532	NaN	6.349	167300.885	0.000	0.510
29.799	3.700	87.662	38.779	294.611	2.019	522.816	-158.095	6.736	0.532	NaN	6.666	167301.000	0.000	0.510
29.749	3.696	87.691	38.762	294.379	2.018	522.766	-158.019	6.727	0.532	NaN	6.584	167301.128	0.000	0.510
29.737	3.697	87.704	38.630	293.434	2.018	522.725	-157.967	6.726	0.532	NaN	6.930	167301.247	0.000	0.510
29.783	3.696	87.619	38.784	292.544	2.019	522.849	-158.169	6.731	0.532	NaN	6.175	167301.360	0.000	0.510
29.796	3.698	87.473	38.772	291.710	2.019	522.776	-158.247	6.734	0.532	NaN	6.495	167301.490	0.000	0.520
29.785	3.697	87.524	38.791	293.505	2.019	522.790	-158.208	6.732	0.532	NaN	6.182	167301.619	0.000	0.520
29.784	3.696	87.553	38.672	293.722	2.019	522.806	-158.195	6.732	0.532	NaN	6.801	167301.732	0.000	0.520
29.741	3.699	87.560	38.602	293.381	2.018	522.622	-158.015	6.729	0.532	NaN	6.707	167301.845	0.000	0.520
29.812	3.698	87.546	38.719	293.960	2.019	522.843	-158.237	6.736	0.532	NaN	6.821	167301.962	0.000	0.520
29.803	3.701	87.543	38.693	293.946	2.018	522.748	-158.150	6.738	0.533	NaN	7.111	167302.076	0.000	0.520
29.769	3.697	87.316	38.665	293.817	2.018	522.642	-158.277	6.732	0.532	NaN	6.831	167302.190	0.000	0.520
29.773	3.698	87.318	38.584	293.212	2.018	522.628	-158.262	6.733	0.532	NaN	6.637	167302.314	0.000	0.520
29.769	3.701	87.318	38.632	293.306	2.018	522.537	-158.177	6.736	0.533	NaN	6.877	167302.445	0.000	0.520
29.731	3.696	87.308	38.689	293.784	2.018	522.542	-158.192	6.727	0.532	NaN	6.655	167302.570	0.000	0.520
29.709	3.694	87.302	38.714	293.923	2.018	522.509	-158.167	6.723	0.532	NaN	6.622	167302.685	0.000	0.520
29.751	3.696	87.266	38.744	293.741	2.018	522.589	-158.278	6.729	0.532	NaN	6.503	167302.808	0.000	0.520
29.775	3.694	87.236	38.697	291.904	2.019	522.693	-158.406	6.730	0.532	NaN	6.717	167302.937	0.000	0.530
29.788	3.698	87.209	38.731	292.465	2.019	522.623	-158.366	6.735	0.533	NaN	7.254	167303.051	0.000	0.530
29.745	3.700	87.186	38.725	293.100	2.017	522.422	-158.201	6.733	0.533	NaN	6.707	167303.170	0.000	0.530
29.731	3.697	87.148	38.561	292.923	2.018	522.439	-158.255	6.729	0.532	NaN	6.836	167303.280	0.000	0.530
29.722	3.698	87.128	38.613	293.342	2.017	522.368	-158.208	6.730	0.532	NaN	6.512	167303.394	0.000	0.530
29.668	3.693	87.094	38.632	293.468	2.017	522.321	-158.198	6.719	0.532	NaN	6.876	167303.514	0.000	0.530
29.665	3.688	87.065	38.761	294.493	2.018	522.408	-158.310	6.714	0.531	NaN	6.752	167303.629	0.000	0.530
29.759	3.688	87.020	38.800	294.625	2.020	522.673	-158.602	6.724	0.532	NaN	6.730	167303.746	0.000	0.530
29.754	3.691	87.017	38.635	293.464	2.019	522.593	-158.531	6.726	0.532	NaN	6.791	167303.875	0.000	0.530
29.714	3.695	86.959	38.653	293.566	2.018	522.337	-158.348	6.727	0.532	NaN	7.101	167303.991	0.000	0.530
29.731	3.696	86.970	38.688	293.876	2.018	522.387	-158.384	6.729	0.532	NaN	7.076	167304.104	0.000	0.530
29.822	3.700	86.935	38.687	293.838	2.019	522.547	-158.570	6.743	0.533	NaN	6.770	167304.216	0.000	0.530
29.768	3.700	86.867	38.702	291.831	2.018	522.346	-158.448	6.737	0.533	NaN	6.798	167304.339	0.000	0.530
29.725	3.702	86.834	38.602	291.080	2.017	522.151	-158.299	6.735	0.533	NaN	6.816	167304.455	0.000	0.540
29.715	3.698	86.828	38.801	293.223	2.017	522.209	-158.359	6.730	0.533	NaN	7.099	167304.578	0.000	0.540
29.752	3.699	86.776	38.758	293.893	2.018	522.263	-158.461	6.736	0.533	NaN	7.024	167304.696	0.000	0.540
29.772	3.700	86.744	38.631	293.441	2.018	522.286	-158.516	6.739	0.533	NaN	6.823	167304.812	0.000	0.540
29.756	3.701	86.522	38.686	293.814	2.017	522.113	-158.575	6.740	0.533	NaN	7.195	167304.930	0.000	0.540
29.751	3.701	86.560	38.712	293.998	2.017	522.115	-158.539	6.739	0.533	NaN	7.074	167305.059	0.000	0.540
29.758	3.699	86.566	38.728	294.128	2.018	522.188	-158.601	6.738	0.533	NaN	7.087	167305.178	0.000	0.540
29.742	3.698	86.555	38.612	293.213	2.018	522.171	-158.596	6.735	0.533	NaN	6.949	167305.290	0.000	0.540
29.719	3.697	86.532	38.508	292.424	2.017	522.105	-158.557	6.732	0.533	NaN	7.265	167305.405	0.000	0.540
29.737	3.693	86.520	38.698	293.904	2.018	522.248	-158.704	6.730	0.532	NaN	6.939	167305.527	0.000	0.540
29.743	3.695	86.316	38.778	294.524	2.018	522.122	-158.789	6.734	0.533	NaN	7.139	167305.659	0.000	0.540
29.700	3.697	86.325	38.659	293.657	2.017	521.955	-158.623	6.731	0.533	NaN	7.288	167305.779	0.000	0.540
29.723	3.691	86.333	38.620	290.212	2.018	522.163	-158.810	6.728	0.532	NaN	7.111	167305.892	0.000	0.540
29.757	3.694	86.314	38.693	288.700	2.019	522.187	-158.852	6.734	0.533	NaN	7.135	167306.001	0.000	0.550
29.779	3.697	86.324	38.743	292.952	2.019	522.189	-158.844	6.739	0.533	NaN	7.104	167306.114	0.000	0.550
29.745	3.699	86.316	38.772	294.476	2.018	522.038	-158.710	6.737	0.533	NaN	7.442	167306.228	0.000	0.550
29.734	3.701	86.289	38.607	293.212	2.017	521.934	-158.639	6.739	0.534	NaN	7.228	167306.343	0.000	0.550
29.704	3.698	86.260	38.679	293.827	2.017	521.913	-158.649	6.732	0.533	NaN	7.031	167306.456	0.000	0.550
29.699	3.695	86.205	38.632	293.406	2.017	521.931	-158.721	6.730	0.533	NaN	6.939	167306.573	0.000	0.550
29.717	3.693	86.147	38.702	294.096	2.018	522.022	-158.864	6.730	0.533	NaN	7.136	167306.700	0.000	0.550
29.749	3.692	86.119	38.754	294.311	2.019	522.119	-158.983	6.733	0.533	NaN	7.002	167306.829	0.000	0.550
29.757	3.692	86.073	38.766	294.426	2.019	522.127	-159.037	6.734	0.533	NaN	7.304	167306.945	0.000	0.550
29.744	3.692	86.021	38.537	292.795	2.019	522.064	-159.029	6.732	0.533	NaN	7.095	167307.073	0.000	0.550
29.742	3.693	85.986	38.748	294.255	2.019	522.018	-159.022	6.733	0.533	NaN	6.767	167307.190	0.000	0.550
29.805	3.694	85.981	38.792	294.343	2.020	522.179	-159.178	6.741	0.533	NaN	6.982	167307.304	0.000	0.550
29.809	3.698	85.958	38.696	291.354	2.019	522.079	-159.107	6.746	0.534	NaN	6.979	167307.423	0.000	0.560
29.737	3.698	85.923	38.595	289.202	2.018	521.838	-158.916	6.739	0.534	NaN	7.333	167307.541	0.000	0.560
29.721	3.695	85.881	38.724	293.137	2.018	521.859	-158.977	6.734	0.533	NaN	7.179	167307.654	0.000	0.560
29.740	3.694	85.846	38.799	294.651	2.018	521.909	-159.059	6.735	0.533	NaN	7.117	167307.767	0.000	0.560
29.749	3.695	85.831	38.718	294.158	2.018	521.920	-159.085	6.737	0.533	NaN	7.069	167307.885	0.000	0.560
29.736	3.695	85.816	38.577	293.032	2.018	521.868	-159.051	6.736	0.533	NaN	7.209	167308.000	0.000	0.560
29.747	3.695	85.761	38.748	294.195	2.018	521.880	-159.118	6.737	0.533	NaN	7.121	167308.124	0.000	0.560
29.751	3.693	85.711	38.754	294.404	2.019	521.915	-159.200	6.736	0.533	NaN	6.991	167308.252	0.000	0.560
29.781	3.691	85.675	38.729	294.170	2.020	522.030	-159.343	6.738	0.533	NaN	7.098	167308.363	0.000	0.560
29.800	3.695	85.634	38.704	294.132	2.019	521.977	-159.335	6.743	0.534	NaN	7.099	167308.479	0.000	0.560
29.766	3.696	85.431	38.681	293.925	2.019	521.749	-159.324	6.742	0.534	NaN	7.037	167308.601	0.000	0.560
29.791	3.698	85.373	38.715	293.900	2.019	521.757	-159.389	6.747	0.534	NaN	7.279	167308.722	0.000	0.560
29.727	3.697	85.363	38.726	292.410	2.018	521.570	-159.225	6.740	0.534	NaN	7.276	167308.835	0.000	0.560
29.758	3.697	85.374	38.671	290.340	2.018	521.672	-159.309	6.743	0.534	NaN	7.425	167308.944	0.000	0.570
29.784	3.697	85.340	38.825	293.559	2.019	521.739	-159.405	6.746	0.534	NaN	7.668	167309.057	0.000	0.570
29.786	3.699	85.326	38.778	293.755	2.019	521.695	-159.379	6.748	0.534	NaN	7.109	167309.178	0.000	0.570
29.723	3.697	85.346	38.679	293.836	2.017	521.542	-159.214	6.740	0.534	NaN	7.368	167309.305	0.000	0.570
29.737	3.697	85.296	38.599	293.147	2.018	521.558	-159.280	6.742	0.534	NaN	7.556	167309.419	0.000	0.570
29.711	3.695	85.282	38.762	294.448	2.017	521.526	-159.264	6.737	0.534	NaN	7.566	167309.542	0.000	0.570
29.733	3.693	85.213	38.723	294.110	2.018	521.627	-159.427	6.737	0.534	NaN	7.195	167309.665	0.000	0.570
29.693	3.695	85.182	38.631	293.510	2.017	521.433	-159.277	6.735	0.534	NaN	7.361	167309.793	0.000	0.570
29.749	3.697	85.172	38.692	293.932	2.018	521.551	-159.398	6.743	0.534	NaN	7.152	167309.917	0.000	0.570
29.795	3.701	85.131	38.753	294.472	2.018	521.573	-159.459	6.752	0.535	NaN	7.596	167310.032	0.000	0.570
29.787	3.702	85.103	38.804	294.537	2.018	521.498	-159.417	6.753	0.535	NaN	6.989	167310.156	0.000	0.570
29.767	3.701	85.070	38.728	294.024	2.018	521.466	-159.419	6.749	0.535	NaN	7.421	167310.267	0.000	0.570
29.789	3.701	85.033	38.672	291.395	2.018	521.504	-159.492	6.752	0.535	NaN	7.310	167310.378	0.000	0.570
29.777	3.701	84.988	38.718	292.403	2.018	521.441	-159.479	6.751	0.535	NaN	7.355	167310.489	0.000	0.580
29.774	3.702	84.977	38.754	292.254	2.018	521.418	-159.468	6.751	0.535	NaN	7.675	167310.611	0.000	0.580
29.710	3.698	84.947	38.663	293.460	2.017	521.292	-159.379	6.742	0.534	NaN	7.327	167310.729	0.000	0.580
29.717	3.698	84.920	38.635	293.521	2.017	521.310	-159.424	6.742	0.534	NaN	7.158	167310.849	0.000	0.580
29.740	3.693	84.884	38.764	294.447	2.018	521.473	-159.613	6.740	0.534	NaN	7.681	167310.972	0.000	0.580
29.747	3.693	84.846	38.800	294.643	2.019	521.489	-159.665	6.741	0.534	NaN	7.289	167311.100	0.000	0.580
29.757	3.693	84.798	38.630	293.446	2.019	521.484	-159.708	6.743	0.534	NaN	7.358	167311.213	0.000	0.580
29.763	3.693	84.762	38.613	293.485	2.019	521.485	-159.745	6.744	0.534	NaN	7.372	167311.328	0.000	0.580
29.772	3.697	84.713	38.800	294.601	2.019	521.405	-159.719	6.748	0.535	NaN	7.434	167311.445	0.000	0.580
29.744	3.699	84.646	38.676	293.876	2.017	521.218	-159.611	6.748	0.535	NaN	7.405	167311.568	0.000	0.580
29.741	3.699	84.617	38.684	293.884	2.018	521.213	-159.636	6.748	0.535	NaN	7.109	167311.682	0.000	0.580
29.744	3.701	84.586	38.639	292.861	2.017	521.142	-159.600	6.751	0.535	NaN	7.459	167311.805	0.000	0.580
29.764	3.701	84.522	38.669	289.245	2.018	521.191	-159.709	6.752	0.535	NaN	7.255	167311.923	0.000	0.590
29.765	3.702	84.519	38.782	293.563	2.018	521.163	-159.686	6.754	0.535	NaN	7.485	167312.037	0.000	0.590
29.730	3.703	84.498	38.534	291.664	2.017	521.018	-159.572	6.751	0.535	NaN	7.629	167312.159	0.000	0.590
29.717	3.696	84.364	38.590	292.955	2.017	521.079	-159.763	6.744	0.535	NaN	7.548	167312.271	0.000	0.590
29.738	3.695	84.227	38.760	294.382	2.018	521.102	-159.922	6.746	0.535	NaN	7.511	167312.392	0.000	0.590
29.745	3.699	84.228	38.666	293.641	2.018	521.045	-159.867	6.750	0.535	NaN	7.599	167312.504	0.000	0.590
29.795	3.699	84.237	38.692	293.762	2.019	521.183	-159.987	6.756	0.536	NaN	7.610	167312.635	0.000	0.590
29.743	3.698	84.219	38.667	293.636	2.018	521.059	-159.889	6.749	0.535	NaN	7.594	167312.747	0.000	0.590
29.724	3.694	84.194	38.530	292.723	2.018	521.071	-159.925	6.744	0.535	NaN	7.720	167312.863	0.000	0.590
29.707	3.693	84.184	38.654	293.653	2.018	521.034	-159.901	6.741	0.535	NaN	7.583	167312.984	0.000	0.590
29.704	3.695	84.151	38.564	292.961	2.017	520.971	-159.875	6.743	0.535	NaN	7.542	167313.098	0.000	0.590
29.723	3.693	84.134	38.648	293.607	2.018	521.057	-159.973	6.743	0.535	NaN	7.612	167313.221	0.000	0.590
29.677	3.688	84.085	38.757	293.013	2.018	521.020	-159.987	6.734	0.534	NaN	7.732	167313.342	0.000	0.590
29.698	3.691	84.052	38.640	289.338	2.018	521.003	-160.003	6.739	0.534	NaN	7.575	167313.461	0.000	0.600
29.715	3.689	84.016	38.730	292.739	2.019	521.078	-160.109	6.739	0.534	NaN	7.647	167313.572	0.000	0.600
29.734	3.695	83.963	38.632	292.001	2.018	520.979	-160.070	6.747	0.535	NaN	7.771	167313.687	0.000	0.600
29.772	3.698	83.899	38.568	292.986	2.018	520.994	-160.148	6.754	0.536	NaN	7.706	167313.810	0.000	0.600
29.743	3.696	83.840	38.695	293.912	2.018	520.907	-160.126	6.750	0.535	NaN	7.620	167313.931	0.000	0.600
29.754	3.697	83.584	38.700	293.958	2.018	520.804	-160.286	6.753	0.536	NaN	7.823	167314.045	0.000	0.600
29.766	3.696	83.515	38.702	294.005	2.018	520.819	-160.368	6.755	0.536	NaN	7.604	167314.173	0.000	0.600
29.701	3.694	83.537	38.691	293.773	2.018	520.699	-160.233	6.745	0.535	NaN	7.641	167314.295	0.000	0.600
29.666	3.690	83.548	38.534	292.647	2.017	520.682	-160.207	6.738	0.535	NaN	7.629	167314.420	0.000	0.600
29.707	3.693	83.555	38.734	294.162	2.018	520.743	-160.257	6.745	0.535	NaN	7.707	167314.538	0.000	0.600
29.744	3.695	83.547	38.752	294.259	2.018	520.799	-160.317	6.751	0.536	NaN	7.774	167314.650	0.000	0.600
29.723	3.698	83.526	38.552	292.872	2.017	520.658	-160.206	6.751	0.536	NaN	7.774	167314.770	0.000	0.600
29.735	3.697	83.491	38.643	290.738	2.018	520.687	-160.269	6.753	0.536	NaN	7.622	167314.893	0.000	0.600
29.771	3.697	83.456	38.693	290.631	2.018	520.785	-160.395	6.756	0.536	NaN	7.392	167315.013	0.000	0.610
29.728	3.698	83.438	38.687	290.955	2.017	520.617	-160.256	6.753	0.536	NaN	7.606	167315.126	0.000	0.610
29.743	3.699	83.412	38.604	293.203	2.018	520.638	-160.303	6.755	0.536	NaN	7.904	167315.238	0.000	0.610
29.711	3.698	83.381	38.575	292.958	2.017	520.554	-160.254	6.751	0.536	NaN	7.972	167315.354	0.000	0.610
29.736	3.696	83.358	38.559	292.864	2.018	520.667	-160.384	6.752	0.536	NaN	7.877	167315.474	0.000	0.610
29.739	3.695	83.317	38.731	294.194	2.018	520.685	-160.441	6.751	0.536	NaN	7.767	167315.585	0.000	0.610
29.766	3.695	83.252	38.760	294.412	2.019	520.732	-160.550	6.755	0.536	NaN	7.879	167315.700	0.000	0.610
29.681	3.696	83.200	38.503	292.327	2.017	520.429	-160.318	6.747	0.536	NaN	7.843	167315.825	0.000	0.610
29.664	3.694	83.155	38.609	293.292	2.017	520.385	-160.322	6.744	0.536	NaN	7.581	167315.935	0.000	0.610
29.679	3.690	83.146	38.679	293.764	2.018	520.524	-160.461	6.742	0.535	NaN	7.157	167316.049	0.000	0.610
29.713	3.691	83.101	38.656	293.635	2.018	520.584	-160.562	6.747	0.536	NaN	7.880	167316.177	0.000	0.610
29.700	3.690	83.088	38.569	292.407	2.018	520.572	-160.564	6.744	0.535	NaN	7.654	167316.305	0.000	0.610
29.726	3.691	83.068	38.563	289.950	2.018	520.608	-160.618	6.748	0.536	NaN	7.678	167316.423	0.000	0.620
29.719	3.692	83.041	38.631	292.017	2.018	520.563	-160.602	6.748	0.536	NaN	7.842	167316.532	0.000	0.620
29.776	3.693	82.996	38.517	291.575	2.019	520.688	-160.765	6.756	0.536	NaN	7.710	167316.642	0.000	0.620
29.747	3.697	82.993	38.535	292.597	2.018	520.499	-160.591	6.756	0.536	NaN	7.846	167316.754	0.000	0.620
29.707	3.697	82.966	38.594	293.246	2.017	520.363	-160.491	6.752	0.536	NaN	7.846	167316.883	0.000	0.620
29.694	3.690	82.832	38.599	293.116	2.018	520.423	-160.680	6.745	0.536	NaN	7.696	167316.997	0.000	0.620
29.675	3.691	82.676	38.565	292.858	2.017	520.272	-160.696	6.745	0.536	NaN	7.742	167317.109	0.000	0.620
29.728	3.692	82.686	38.624	293.359	2.018	520.419	-160.824	6.751	0.536	NaN	7.809	167317.230	0.000	0.620
29.765	3.696	82.699	38.736	294.211	2.019	520.442	-160.831	6.759	0.537	NaN	7.668	167317.351	0.000	0.620
29.726	3.696	82.681	38.605	293.228	2.018	520.298	-160.715	6.756	0.537	NaN	7.883	167317.466	0.000	0.620
29.725	3.694	82.679	38.428	292.113	2.018	520.343	-160.759	6.754	0.536	NaN	8.114	167317.589	0.000	0.620
29.692	3.692	82.584	38.633	293.296	2.018	520.245	-160.762	6.749	0.536	NaN	7.582	167317.713	0.000	0.620
29.707	3.691	82.255	38.540	290.609	2.018	520.163	-161.014	6.751	0.536	NaN	7.709	167317.839	0.000	0.620
29.698	3.687	82.282	38.513	288.287	2.019	520.248	-161.066	6.746	0.536	NaN	7.646	167317.961	0.000	0.630
29.669	3.690	82.211	38.581	290.822	2.017	520.048	-160.950	6.747	0.536	NaN	8.021	167318.077	0.000	0.630
29.667	3.690	82.284	38.639	292.809	2.018	520.096	-160.923	6.745	0.536	NaN	7.869	167318.198	0.000	0.630
29.707	3.691	82.317	38.664	293.749	2.018	520.205	-160.992	6.750	0.536	NaN	7.946	167318.319	0.000	0.630
29.715	3.694	82.363	38.627	293.366	2.018	520.164	-160.908	6.754	0.537	NaN	7.755	167318.451	0.000	0.630
29.651	3.690	82.373	38.456	292.101	2.017	520.073	-160.812	6.743	0.536	NaN	7.890	167318.564	0.000	0.630
29.706	3.689	82.372	38.565	293.122	2.019	520.276	-161.003	6.748	0.536	NaN	7.897	167318.683	0.000	0.630
29.684	3.688	82.376	38.696	293.867	2.018	520.238	-160.964	6.745	0.536	NaN	7.945	167318.793	0.000	0.630
29.676	3.691	82.359	38.555	292.832	2.017	520.118	-160.867	6.747	0.536	NaN	7.710	167318.911	0.000	0.630
29.621	3.691	82.355	38.647	293.475	2.016	519.953	-160.717	6.741	0.536	NaN	8.133	167319.022	0.000	0.630
29.667	3.688	82.336	38.660	293.596	2.018	520.152	-160.923	6.743	0.536	NaN	7.855	167319.137	0.000	0.630
29.699	3.693	82.308	38.457	292.199	2.018	520.129	-160.930	6.751	0.536	NaN	7.794	167319.252	0.000	0.630
29.710	3.693	82.278	38.609	290.273	2.018	520.141	-160.971	6.753	0.536	NaN	7.984	167319.372	0.000	0.630
29.665	3.692	82.271	38.678	286.823	2.017	520.033	-160.877	6.747	0.536	NaN	8.035	167319.499	0.000	0.640
29.706	3.692	82.225	38.601	291.739	2.018	520.136	-161.019	6.752	0.536	NaN	7.949	167319.629	0.000	0.640
29.718	3.691	82.205	38.570	293.006	2.018	520.169	-161.070	6.753	0.536	NaN	7.865	167319.747	0.000	0.640
29.709	3.690	82.189	38.632	293.421	2.018	520.179	-161.095	6.750	0.536	NaN	7.811	167319.864	0.000	0.640
29.683	3.690	82.168	38.568	292.990	2.018	520.087	-161.030	6.748	0.536	NaN	7.904	167319.990	0.000	0.640
29.738	3.691	82.139	38.685	293.933	2.019	520.213	-161.177	6.755	0.537	NaN	8.056	167320.110	0.000	0.640
29.711	3.693	82.015	38.692	293.711	2.018	520.024	-161.124	6.755	0.537	NaN	8.057	167320.225	0.000	0.640
29.625	3.692	81.873	38.493	292.405	2.016	519.704	-160.967	6.746	0.536	NaN	7.550	167320.343	0.000	0.640
29.682	3.692	81.909	38.593	293.188	2.017	519.908	-161.122	6.751	0.537	NaN	8.242	167320.461	0.000	0.640
29.795	3.698	81.901	38.844	294.962	2.019	520.088	-161.297	6.770	0.538	NaN	8.217	167320.580	0.000	0.640
29.719	3.700	81.906	38.615	293.255	2.017	519.813	-161.036	6.763	0.538	NaN	7.988	167320.705	0.000	0.640
29.656	3.697	81.898	38.533	291.340	2.016	519.693	-160.932	6.754	0.537	NaN	7.990	167320.830	0.000	0.640
29.690	3.695	81.878	38.774	290.525	2.017	519.831	-161.081	6.756	0.537	NaN	8.070	167320.942	0.000	0.650
29.760	3.694	81.866	38.637	291.126	2.019	520.061	-161.307	6.762	0.537	NaN	7.714	167321.061	0.000	0.650
29.727	3.698	81.853	38.565	292.321	2.017	519.871	-161.143	6.762	0.537	NaN	8.040	167321.177	0.000	0.650
29.719	3.696	81.824	38.599	293.280	2.017	519.870	-161.172	6.760	0.537	NaN	8.127	167321.299	0.000	0.650
29.718	3.697	81.790	38.630	293.530	2.017	519.838	-161.176	6.761	0.537	NaN	7.674	167321.423	0.000	0.650
29.684	3.695	81.768	38.505	292.395	2.017	519.762	-161.127	6.756	0.537	NaN	8.014	167321.552	0.000	0.650
29.682	3.694	81.741	38.596	293.188	2.017	519.778	-161.169	6.754	0.537	NaN	7.820	167321.680	0.000	0.650
29.688	3.692	81.697	38.589	293.214	2.018	519.815	-161.247	6.754	0.537	NaN	8.106	167321.802	0.000	0.650
29.732	3.695	81.626	38.489	292.328	2.018	519.851	-161.351	6.761	0.537	NaN	8.046	167321.922	0.000	0.650
29.708	3.696	81.389	38.750	294.343	2.017	519.641	-161.393	6.761	0.538	NaN	7.932	167322.043	0.000	0.650
29.656	3.694	81.428	38.639	293.473	2.017	519.551	-161.269	6.753	0.537	NaN	8.167	167322.156	0.000	0.650
29.727	3.696	81.439	38.448	291.846	2.018	519.711	-161.408	6.763	0.538	NaN	7.814	167322.275	0.000	0.650
29.747	3.692	81.388	38.557	288.822	2.019	519.846	-161.584	6.762	0.537	NaN	7.934	167322.394	0.000	0.650
29.706	3.695	81.460	38.728	291.340	2.017	519.695	-161.372	6.759	0.537	NaN	8.174	167322.521	0.000	0.660
29.695	3.692	81.321	38.684	293.164	2.018	519.667	-161.484	6.756	0.537	NaN	7.700	167322.645	0.000	0.660
29.757	3.697	81.232	38.527	292.691	2.018	519.684	-161.590	6.768	0.538	NaN	8.329	167322.768	0.000	0.660
29.732	3.698	81.266	38.606	293.375	2.018	519.603	-161.480	6.766	0.538	NaN	7.974	167322.888	0.000	0.660
29.704	3.697	81.269	38.584	293.013	2.017	519.540	-161.418	6.763	0.538	NaN	8.271	167322.997	0.000	0.660
29.728	3.697	81.201	38.516	292.627	2.018	519.588	-161.531	6.765	0.538	NaN	7.925	167323.108	0.000	0.660
29.713	3.699	81.145	38.569	292.955	2.017	519.468	-161.474	6.766	0.538	NaN	8.188	167323.231	0.000	0.660
29.655	3.694	81.109	38.506	292.407	2.016	519.383	-161.431	6.756	0.537	NaN	8.094	167323.352	0.000	0.660
29.682	3.688	80.861	38.612	293.247	2.018	519.505	-161.793	6.754	0.537	NaN	8.154	167323.477	0.000	0.660
29.723	3.690	80.860	38.665	293.660	2.019	519.570	-161.855	6.761	0.538	NaN	8.287	167323.607	0.000	0.660
29.730	3.693	80.901	38.609	293.129	2.018	519.533	-161.779	6.764	0.538	NaN	8.139	167323.732	0.000	0.660
29.748	3.694	80.925	38.441	290.344	2.018	519.575	-161.794	6.767	0.538	NaN	7.968	167323.858	0.000	0.660
29.707	3.697	80.937	38.651	290.021	2.017	519.394	-161.614	6.765	0.538	NaN	8.231	167323.982	0.000	0.670
29.724	3.692	80.793	38.572	291.797	2.018	519.489	-161.846	6.763	0.538	NaN	8.139	167324.107	0.000	0.670
29.672	3.694	80.814	38.411	291.722	2.017	519.290	-161.639	6.759	0.538	NaN	8.325	167324.223	0.000	0.670
29.616	3.685	80.851	38.570	292.938	2.017	519.361	-161.669	6.744	0.537	NaN	8.122	167324.346	0.000	0.670
29.651	3.684	80.846	38.619	293.428	2.018	519.495	-161.799	6.747	0.537	NaN	8.053	167324.473	0.000	0.670
29.692	3.691	80.760	38.529	292.560	2.018	519.408	-161.803	6.759	0.538	NaN	8.330	167324.589	0.000	0.670
29.677	3.690	80.808	38.565	292.986	2.018	519.418	-161.764	6.755	0.537	NaN	8.212	167324.706	0.000	0.670
29.645	3.689	80.784	38.745	294.150	2.017	519.326	-161.702	6.751	0.537	NaN	7.893	167324.826	0.000	0.670
29.693	3.689	80.723	38.474	292.352	2.018	519.444	-161.875	6.757	0.538	NaN	8.142	167324.945	0.000	0.670
29.693	3.692	80.743	38.741	294.264	2.018	519.385	-161.799	6.759	0.538	NaN	8.357	167325.056	0.000	0.670
29.741	3.691	80.681	38.725	294.187	2.019	519.517	-161.985	6.764	0.538	NaN	8.211	167325.176	0.000	0.670
29.688	3.691	80.654	38.667	293.238	2.018	519.341	-161.847	6.759	0.538	NaN	8.075	167325.299	0.000	0.670
29.702	3.689	80.674	38.511	290.662	2.018	519.440	-161.919	6.758	0.538	NaN	8.225	167325.426	0.000	0.680
29.714	3.694	80.585	38.586	288.429	2.018	519.304	-161.881	6.765	0.538	NaN	7.956	167325.543	0.000	0.680
29.768	3.698	80.596	38.733	293.785	2.018	519.382	-161.944	6.775	0.539	NaN	8.516	167325.657	0.000	0.680
29.820	3.703	80.603	38.666	293.734	2.019	519.435	-161.986	6.785	0.540	NaN	8.260	167325.777	0.000	0.680
29.766	3.700	80.532	38.385	291.601	2.018	519.294	-161.925	6.777	0.539	NaN	8.172	167325.895	0.000	0.680
29.719	3.701	80.509	38.615	293.271	2.017	519.130	-161.795	6.773	0.539	NaN	8.292	167326.009	0.000	0.680
29.729	3.698	80.504	38.684	293.926	2.017	519.231	-161.895	6.771	0.539	NaN	8.306	167326.128	0.000	0.680
29.744	3.697	80.504	38.632	293.361	2.018	519.299	-161.958	6.771	0.539	NaN	8.370	167326.249	0.000	0.680
29.698	3.696	80.487	38.552	292.797	2.017	519.157	-161.842	6.766	0.539	NaN	8.306	167326.365	0.000	0.680
29.621	3.691	80.227	38.535	292.786	2.016	518.921	-161.882	6.755	0.538	NaN	8.356	167326.483	0.000	0.680
29.666	3.688	80.254	38.547	292.732	2.018	519.156	-162.074	6.756	0.538	NaN	8.310	167326.607	0.000	0.680
29.736	3.692	80.262	38.679	293.930	2.019	519.266	-162.169	6.768	0.539	NaN	8.346	167326.734	0.000	0.680
29.724	3.695	80.271	38.580	290.123	2.018	519.180	-162.080	6.769	0.539	NaN	8.209	167326.860	0.000	0.680
29.674	3.695	80.289	38.518	287.422	2.017	519.029	-161.921	6.763	0.538	NaN	8.449	167326.987	0.000	0.690
29.708	3.691	80.292	38.633	292.241	2.018	519.232	-162.107	6.763	0.538	NaN	8.194	167327.097	0.000	0.690
29.698	3.691	80.270	38.656	293.569	2.018	519.191	-162.091	6.762	0.538	NaN	8.386	167327.218	0.000	0.690
29.672	3.692	80.234	38.529	292.610	2.017	519.076	-162.020	6.760	0.538	NaN	8.190	167327.342	0.000	0.690
29.697	3.692	79.956	38.647	293.540	2.018	518.998	-162.225	6.766	0.539	NaN	8.486	167327.466	0.000	0.690
