"Normals:0","Normals:1","Normals:2","MMID","density","doublelevel","dx","level","machnumber","machnumberavg","pressure","pressureavg","qcriterion","reynoldsstressxx","reynoldsstressxy","reynoldsstressxz","reynoldsstressyy","reynoldsstressyz","reynoldsstresszz","temperature","tke","velocitymag","velocitymagavg","velocityx","velocityxavg","velocityy","velocityyavg","velocityz","velocityzavg","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.751445,0,0,-1,0.239162,0,0.004,10,1.97841,1.98369,20716.5,20749.7,18167.6,5.79378,0.0171072,-0.145537,1.67235,-0.211452,0.805532,301.76,4.13583,688.959,690.957,688.921,690.92,-7.25659,-7.02124,-0.488266,-0.160839,1,0.129362,2.0315,0.148033,-0.0254
0.751445,0,0,-1,0.239162,0,0.004,10,1.97841,1.98369,20716.5,20749.7,18167.6,5.79378,0.0171072,-0.145537,1.67235,-0.211452,0.805532,301.76,4.13583,688.959,690.957,688.921,690.92,-7.25659,-7.02124,-0.488266,-0.160839,1,0.12952,2.0315,0.148191,-0.0254
0.751445,0,0,-1,0.239162,0,0.004,10,1.97841,1.98369,20716.5,20749.7,18167.6,5.79378,0.0171072,-0.145537,1.67235,-0.211452,0.805532,301.76,4.13583,688.959,690.957,688.921,690.92,-7.25659,-7.02124,-0.488266,-0.160839,1,0.129679,2.0315,0.14835,-0.0254
0.751445,0,0,-1,0.239067,0,0.004,10,1.98605,1.99037,20700.8,20740.8,28621.1,12.595,-0.47529,-0.257748,5.10142,-0.47988,1.5587,301.651,9.62758,691.493,693.296,691.453,693.262,-7.39094,-6.29752,-0.567355,-0.18905,1,0.129838,2.0315,0.148509,-0.0254
0.751445,0,0,-1,0.239067,0,0.004,10,1.98605,1.99037,20700.8,20740.8,28621.1,12.595,-0.47529,-0.257748,5.10142,-0.47988,1.5587,301.651,9.62758,691.493,693.296,691.453,693.262,-7.39094,-6.29752,-0.567355,-0.18905,1,0.129997,2.0315,0.148668,-0.0254
0.751445,0,0,-1,0.239067,0,0.004,10,1.98605,1.99037,20700.8,20740.8,28621.1,12.595,-0.47529,-0.257748,5.10142,-0.47988,1.5587,301.651,9.62758,691.493,693.296,691.453,693.262,-7.39094,-6.29752,-0.567355,-0.18905,1,0.130155,2.0315,0.148826,-0.0254
0.751445,0,0,-1,0.239067,0,0.004,10,1.98605,1.99037,20700.8,20740.8,28621.1,12.595,-0.47529,-0.257748,5.10142,-0.47988,1.5587,301.651,9.62758,691.493,693.296,691.453,693.262,-7.39094,-6.29752,-0.567355,-0.18905,1,0.130314,2.0315,0.148985,-0.0254
0.751445,0,0,-1,0.239067,0,0.004,10,1.98605,1.99037,20700.8,20740.8,28621.1,12.595,-0.47529,-0.257748,5.10142,-0.47988,1.5587,301.651,9.62758,691.493,693.296,691.453,693.262,-7.39094,-6.29752,-0.567355,-0.18905,1,0.130473,2.0315,0.149144,-0.0254
0.751445,0,0,-1,0.239067,0,0.004,10,1.98605,1.99037,20700.8,20740.8,28621.1,12.595,-0.47529,-0.257748,5.10142,-0.47988,1.5587,301.651,9.62758,691.493,693.296,691.453,693.262,-7.39094,-6.29752,-0.567355,-0.18905,1,0.130631,2.0315,0.149302,-0.0254
0.751445,0,0,-1,0.239067,0,0.004,10,1.98605,1.99037,20700.8,20740.8,28621.1,12.595,-0.47529,-0.257748,5.10142,-0.47988,1.5587,301.651,9.62758,691.493,693.296,691.453,693.262,-7.39094,-6.29752,-0.567355,-0.18905,1,0.13079,2.0315,0.149461,-0.0254
0.751445,0,0,-1,0.239067,0,0.004,10,1.98605,1.99037,20700.8,20740.8,28621.1,12.595,-0.47529,-0.257748,5.10142,-0.47988,1.5587,301.651,9.62758,691.493,693.296,691.453,693.262,-7.39094,-6.29752,-0.567355,-0.18905,1,0.130949,2.0315,0.14962,-0.0254
0.751445,0,0,-1,0.239067,0,0.004,10,1.98605,1.99037,20700.8,20740.8,28621.1,12.595,-0.47529,-0.257748,5.10142,-0.47988,1.5587,301.651,9.62758,691.493,693.296,691.453,693.262,-7.39094,-6.29752,-0.567355,-0.18905,1,0.131108,2.0315,0.149779,-0.0254
0.751445,0,0,-1,0.239067,0,0.004,10,1.98605,1.99037,20700.8,20740.8,28621.1,12.595,-0.47529,-0.257748,5.10142,-0.47988,1.5587,301.651,9.62758,691.493,693.296,691.453,693.262,-7.39094,-6.29752,-0.567355,-0.18905,1,0.131266,2.0315,0.149937,-0.0254
0.751445,0,0,-1,0.239067,0,0.004,10,1.98605,1.99037,20700.8,20740.8,28621.1,12.595,-0.47529,-0.257748,5.10142,-0.47988,1.5587,301.651,9.62758,691.493,693.296,691.453,693.262,-7.39094,-6.29752,-0.567355,-0.18905,1,0.131425,2.0315,0.150096,-0.0254
0.751445,0,0,-1,0.239067,0,0.004,10,1.98605,1.99037,20700.8,20740.8,28621.1,12.595,-0.47529,-0.257748,5.10142,-0.47988,1.5587,301.651,9.62758,691.493,693.296,691.453,693.262,-7.39094,-6.29752,-0.567355,-0.18905,1,0.131584,2.0315,0.150255,-0.0254
0.751445,0,0,-1,0.239067,0,0.004,10,1.98605,1.99037,20700.8,20740.8,28621.1,12.595,-0.47529,-0.257748,5.10142,-0.47988,1.5587,301.651,9.62758,691.493,693.296,691.453,693.262,-7.39094,-6.29752,-0.567355,-0.18905,1,0.131743,2.0315,0.150414,-0.0254
0.751445,0,0,-1,0.239067,0,0.004,10,1.98605,1.99037,20700.8,20740.8,28621.1,12.595,-0.47529,-0.257748,5.10142,-0.47988,1.5587,301.651,9.62758,691.493,693.296,691.453,693.262,-7.39094,-6.29752,-0.567355,-0.18905,1,0.131901,2.0315,0.150572,-0.0254
0.751445,0,0,-1,0.239067,0,0.004,10,1.98605,1.99037,20700.8,20740.8,28621.1,12.595,-0.47529,-0.257748,5.10142,-0.47988,1.5587,301.651,9.62758,691.493,693.296,691.453,693.262,-7.39094,-6.29752,-0.567355,-0.18905,1,0.13206,2.0315,0.150731,-0.0254
0.751445,0,0,-1,0.239067,0,0.004,10,1.98605,1.99037,20700.8,20740.8,28621.1,12.595,-0.47529,-0.257748,5.10142,-0.47988,1.5587,301.651,9.62758,691.493,693.296,691.453,693.262,-7.39094,-6.29752,-0.567355,-0.18905,1,0.132219,2.0315,0.15089,-0.0254
0.751445,0,0,-1,0.239067,0,0.004,10,1.98605,1.99037,20700.8,20740.8,28621.1,12.595,-0.47529,-0.257748,5.10142,-0.47988,1.5587,301.651,9.62758,691.493,693.296,691.453,693.262,-7.39094,-6.29752,-0.567355,-0.18905,1,0.132377,2.0315,0.151048,-0.0254
0.751445,0,0,-1,0.239067,0,0.004,10,1.98605,1.99037,20700.8,20740.8,28621.1,12.595,-0.47529,-0.257748,5.10142,-0.47988,1.5587,301.651,9.62758,691.493,693.296,691.453,693.262,-7.39094,-6.29752,-0.567355,-0.18905,1,0.132536,2.0315,0.151207,-0.0254
0.751445,0,0,-1,0.239067,0,0.004,10,1.98605,1.99037,20700.8,20740.8,28621.1,12.595,-0.47529,-0.257748,5.10142,-0.47988,1.5587,301.651,9.62758,691.493,693.296,691.453,693.262,-7.39094,-6.29752,-0.567355,-0.18905,1,0.132695,2.0315,0.151366,-0.0254
0.751445,0,0,-1,0.239067,0,0.004,10,1.98605,1.99037,20700.8,20740.8,28621.1,12.595,-0.47529,-0.257748,5.10142,-0.47988,1.5587,301.651,9.62758,691.493,693.296,691.453,693.262,-7.39094,-6.29752,-0.567355,-0.18905,1,0.132854,2.0315,0.151525,-0.0254
0.751445,0,0,-1,0.239067,0,0.004,10,1.98605,1.99037,20700.8,20740.8,28621.1,12.595,-0.47529,-0.257748,5.10142,-0.47988,1.5587,301.651,9.62758,691.493,693.296,691.453,693.262,-7.39094,-6.29752,-0.567355,-0.18905,1,0.133012,2.0315,0.151683,-0.0254
0.751445,0,0,-1,0.239067,0,0.004,10,1.98605,1.99037,20700.8,20740.8,28621.1,12.595,-0.47529,-0.257748,5.10142,-0.47988,1.5587,301.651,9.62758,691.493,693.296,691.453,693.262,-7.39094,-6.29752,-0.567355,-0.18905,1,0.133171,2.0315,0.151842,-0.0254
0.751445,0,0,-1,0.239067,0,0.004,10,1.98605,1.99037,20700.8,20740.8,28621.1,12.595,-0.47529,-0.257748,5.10142,-0.47988,1.5587,301.651,9.62758,691.493,693.296,691.453,693.262,-7.39094,-6.29752,-0.567355,-0.18905,1,0.13333,2.0315,0.152001,-0.0254
0.751445,0,0,-1,0.239067,0,0.004,10,1.98605,1.99037,20700.8,20740.8,28621.1,12.595,-0.47529,-0.257748,5.10142,-0.47988,1.5587,301.651,9.62758,691.493,693.296,691.453,693.262,-7.39094,-6.29752,-0.567355,-0.18905,1,0.133489,2.0315,0.15216,-0.0254
0.751445,0,0,-1,0.239067,0,0.004,10,1.98605,1.99037,20700.8,20740.8,28621.1,12.595,-0.47529,-0.257748,5.10142,-0.47988,1.5587,301.651,9.62758,691.493,693.296,691.453,693.262,-7.39094,-6.29752,-0.567355,-0.18905,1,0.133647,2.0315,0.152318,-0.0254
nan,nan,nan,0,nan,0,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0.133806,2.0315,0.152477,-0.0254
0.502921,0,0,-1,0.23876,0,0.002,11,1.99158,1.99692,20668,20703.5,422010,14.62,-0.598161,-0.221949,11.9992,-0.966873,3.13264,301.561,14.8759,693.314,695.392,693.263,695.358,-8.36056,-5.61398,-0.356446,-0.199407,1,0.133965,2.0315,0.152636,-0.0254
0.502921,0,0,-1,0.23876,0,0.002,11,1.99158,1.99692,20668,20703.5,422010,14.62,-0.598161,-0.221949,11.9992,-0.966873,3.13264,301.561,14.8759,693.314,695.392,693.263,695.358,-8.36056,-5.61398,-0.356446,-0.199407,1,0.134123,2.0315,0.152794,-0.0254
0.502921,0,0,-1,0.23876,0,0.002,11,1.99158,1.99692,20668,20703.5,422010,14.62,-0.598161,-0.221949,11.9992,-0.966873,3.13264,301.561,14.8759,693.314,695.392,693.263,695.358,-8.36056,-5.61398,-0.356446,-0.199407,1,0.134282,2.0315,0.152953,-0.0254
0.502921,0,0,-1,0.23876,0,0.002,11,1.99158,1.99692,20668,20703.5,422010,14.62,-0.598161,-0.221949,11.9992,-0.966873,3.13264,301.561,14.8759,693.314,695.392,693.263,695.358,-8.36056,-5.61398,-0.356446,-0.199407,1,0.134441,2.0315,0.153112,-0.0254
0.502921,0,0,-1,0.23876,0,0.002,11,1.99158,1.99692,20668,20703.5,422010,14.62,-0.598161,-0.221949,11.9992,-0.966873,3.13264,301.561,14.8759,693.314,695.392,693.263,695.358,-8.36056,-5.61398,-0.356446,-0.199407,1,0.1346,2.0315,0.153271,-0.0254
0.502921,0,0,-1,0.23876,0,0.002,11,1.99158,1.99692,20668,20703.5,422010,14.62,-0.598161,-0.221949,11.9992,-0.966873,3.13264,301.561,14.8759,693.314,695.392,693.263,695.358,-8.36056,-5.61398,-0.356446,-0.199407,1,0.134758,2.0315,0.153429,-0.0254
0.502921,0,0,-1,0.23876,0,0.002,11,1.99158,1.99692,20668,20703.5,422010,14.62,-0.598161,-0.221949,11.9992,-0.966873,3.13264,301.561,14.8759,693.314,695.392,693.263,695.358,-8.36056,-5.61398,-0.356446,-0.199407,1,0.134917,2.0315,0.153588,-0.0254
0.502921,0,0,-1,0.23876,0,0.002,11,1.99158,1.99692,20668,20703.5,422010,14.62,-0.598161,-0.221949,11.9992,-0.966873,3.13264,301.561,14.8759,693.314,695.392,693.263,695.358,-8.36056,-5.61398,-0.356446,-0.199407,1,0.135076,2.0315,0.153747,-0.0254
0.502921,0,0,-1,0.23876,0,0.002,11,1.99158,1.99692,20668,20703.5,422010,14.62,-0.598161,-0.221949,11.9992,-0.966873,3.13264,301.561,14.8759,693.314,695.392,693.263,695.358,-8.36056,-5.61398,-0.356446,-0.199407,1,0.135235,2.0315,0.153906,-0.0254
0.502921,0,0,-1,0.23876,0,0.002,11,1.99158,1.99692,20668,20703.5,422010,14.62,-0.598161,-0.221949,11.9992,-0.966873,3.13264,301.561,14.8759,693.314,695.392,693.263,695.358,-8.36056,-5.61398,-0.356446,-0.199407,1,0.135393,2.0315,0.154064,-0.0254
0.502921,0,0,-1,0.23876,0,0.002,11,1.99158,1.99692,20668,20703.5,422010,14.62,-0.598161,-0.221949,11.9992,-0.966873,3.13264,301.561,14.8759,693.314,695.392,693.263,695.358,-8.36056,-5.61398,-0.356446,-0.199407,1,0.135552,2.0315,0.154223,-0.0254
0.502921,0,0,-1,0.23876,0,0.002,11,1.99158,1.99692,20668,20703.5,422010,14.62,-0.598161,-0.221949,11.9992,-0.966873,3.13264,301.561,14.8759,693.314,695.392,693.263,695.358,-8.36056,-5.61398,-0.356446,-0.199407,1,0.135711,2.0315,0.154382,-0.0254
0.502921,0,0,-1,0.238519,0,0.002,11,2.00245,2.00112,20664.8,20683.3,-835730,17.0729,-0.247588,-0.271158,21.5613,-1.45152,6.19618,301.82,22.4152,697.398,696.988,697.317,696.949,-10.6609,-5.13268,0.370213,-0.219625,1,0.135869,2.0315,0.15454,-0.0254
0.502921,0,0,-1,0.238519,0,0.002,11,2.00245,2.00112,20664.8,20683.3,-835730,17.0729,-0.247588,-0.271158,21.5613,-1.45152,6.19618,301.82,22.4152,697.398,696.988,697.317,696.949,-10.6609,-5.13268,0.370213,-0.219625,1,0.136028,2.0315,0.154699,-0.0254
0.502921,0,0,-1,0.238519,0,0.002,11,2.00245,2.00112,20664.8,20683.3,-835730,17.0729,-0.247588,-0.271158,21.5613,-1.45152,6.19618,301.82,22.4152,697.398,696.988,697.317,696.949,-10.6609,-5.13268,0.370213,-0.219625,1,0.136187,2.0315,0.154858,-0.0254
0.502921,0,0,-1,0.238519,0,0.002,11,2.00245,2.00112,20664.8,20683.3,-835730,17.0729,-0.247588,-0.271158,21.5613,-1.45152,6.19618,301.82,22.4152,697.398,696.988,697.317,696.949,-10.6609,-5.13268,0.370213,-0.219625,1,0.136346,2.0315,0.155017,-0.0254
0.502921,0,0,-1,0.238519,0,0.002,11,2.00245,2.00112,20664.8,20683.3,-835730,17.0729,-0.247588,-0.271158,21.5613,-1.45152,6.19618,301.82,22.4152,697.398,696.988,697.317,696.949,-10.6609,-5.13268,0.370213,-0.219625,1,0.136504,2.0315,0.155175,-0.0254
0.502921,0,0,-1,0.238519,0,0.002,11,2.00245,2.00112,20664.8,20683.3,-835730,17.0729,-0.247588,-0.271158,21.5613,-1.45152,6.19618,301.82,22.4152,697.398,696.988,697.317,696.949,-10.6609,-5.13268,0.370213,-0.219625,1,0.136663,2.0315,0.155334,-0.0254
0.502921,0,0,-1,0.238519,0,0.002,11,2.00245,2.00112,20664.8,20683.3,-835730,17.0729,-0.247588,-0.271158,21.5613,-1.45152,6.19618,301.82,22.4152,697.398,696.988,697.317,696.949,-10.6609,-5.13268,0.370213,-0.219625,1,0.136822,2.0315,0.155493,-0.0254
0.502921,0,0,-1,0.238519,0,0.002,11,2.00245,2.00112,20664.8,20683.3,-835730,17.0729,-0.247588,-0.271158,21.5613,-1.45152,6.19618,301.82,22.4152,697.398,696.988,697.317,696.949,-10.6609,-5.13268,0.370213,-0.219625,1,0.136981,2.0315,0.155652,-0.0254
0.502921,0,0,-1,0.238519,0,0.002,11,2.00245,2.00112,20664.8,20683.3,-835730,17.0729,-0.247588,-0.271158,21.5613,-1.45152,6.19618,301.82,22.4152,697.398,696.988,697.317,696.949,-10.6609,-5.13268,0.370213,-0.219625,1,0.137139,2.0315,0.15581,-0.0254
0.502921,0,0,-1,0.238519,0,0.002,11,2.00245,2.00112,20664.8,20683.3,-835730,17.0729,-0.247588,-0.271158,21.5613,-1.45152,6.19618,301.82,22.4152,697.398,696.988,697.317,696.949,-10.6609,-5.13268,0.370213,-0.219625,1,0.137298,2.0315,0.155969,-0.0254
0.502921,0,0,-1,0.238519,0,0.002,11,2.00245,2.00112,20664.8,20683.3,-835730,17.0729,-0.247588,-0.271158,21.5613,-1.45152,6.19618,301.82,22.4152,697.398,696.988,697.317,696.949,-10.6609,-5.13268,0.370213,-0.219625,1,0.137457,2.0315,0.156128,-0.0254
0.502921,0,0,-1,0.238519,0,0.002,11,2.00245,2.00112,20664.8,20683.3,-835730,17.0729,-0.247588,-0.271158,21.5613,-1.45152,6.19618,301.82,22.4152,697.398,696.988,697.317,696.949,-10.6609,-5.13268,0.370213,-0.219625,1,0.137615,2.0315,0.156286,-0.0254
0.502921,0,0,-1,0.238519,0,0.002,11,2.00245,2.00112,20664.8,20683.3,-835730,17.0729,-0.247588,-0.271158,21.5613,-1.45152,6.19618,301.82,22.4152,697.398,696.988,697.317,696.949,-10.6609,-5.13268,0.370213,-0.219625,1,0.137774,2.0315,0.156445,-0.0254
0.502921,0,0,-1,0.23826,0,0.002,11,2.00167,2.00287,20694.5,20658.9,-1.10404e+07,32.2947,5.47064,-0.403009,37.8463,-2.12003,15.6964,302.581,42.9187,698.003,697.878,697.853,697.824,-14.2287,-4.66508,2.58271,-0.237255,1,0.137933,2.0315,0.156604,-0.0254
0.502921,0,0,-1,0.23826,0,0.002,11,2.00167,2.00287,20694.5,20658.9,-1.10404e+07,32.2947,5.47064,-0.403009,37.8463,-2.12003,15.6964,302.581,42.9187,698.003,697.878,697.853,697.824,-14.2287,-4.66508,2.58271,-0.237255,1,0.138092,2.0315,0.156763,-0.0254
0.502921,0,0,-1,0.23826,0,0.002,11,2.00167,2.00287,20694.5,20658.9,-1.10404e+07,32.2947,5.47064,-0.403009,37.8463,-2.12003,15.6964,302.581,42.9187,698.003,697.878,697.853,697.824,-14.2287,-4.66508,2.58271,-0.237255,1,0.13825,2.0315,0.156921,-0.0254
0.502921,0,0,-1,0.23826,0,0.002,11,2.00167,2.00287,20694.5,20658.9,-1.10404e+07,32.2947,5.47064,-0.403009,37.8463,-2.12003,15.6964,302.581,42.9187,698.003,697.878,697.853,697.824,-14.2287,-4.66508,2.58271,-0.237255,1,0.138409,2.0315,0.15708,-0.0254
0.502921,0,0,-1,0.23826,0,0.002,11,2.00167,2.00287,20694.5,20658.9,-1.10404e+07,32.2947,5.47064,-0.403009,37.8463,-2.12003,15.6964,302.581,42.9187,698.003,697.878,697.853,697.824,-14.2287,-4.66508,2.58271,-0.237255,1,0.138568,2.0315,0.157239,-0.0254
0.502921,0,0,-1,0.23826,0,0.002,11,2.00167,2.00287,20694.5,20658.9,-1.10404e+07,32.2947,5.47064,-0.403009,37.8463,-2.12003,15.6964,302.581,42.9187,698.003,697.878,697.853,697.824,-14.2287,-4.66508,2.58271,-0.237255,1,0.138727,2.0315,0.157398,-0.0254
0.502921,0,0,-1,0.23826,0,0.002,11,2.00167,2.00287,20694.5,20658.9,-1.10404e+07,32.2947,5.47064,-0.403009,37.8463,-2.12003,15.6964,302.581,42.9187,698.003,697.878,697.853,697.824,-14.2287,-4.66508,2.58271,-0.237255,1,0.138885,2.0315,0.157556,-0.0254
0.502921,0,0,-1,0.23826,0,0.002,11,2.00167,2.00287,20694.5,20658.9,-1.10404e+07,32.2947,5.47064,-0.403009,37.8463,-2.12003,15.6964,302.581,42.9187,698.003,697.878,697.853,697.824,-14.2287,-4.66508,2.58271,-0.237255,1,0.139044,2.0315,0.157715,-0.0254
0.502921,0,0,-1,0.23826,0,0.002,11,2.00167,2.00287,20694.5,20658.9,-1.10404e+07,32.2947,5.47064,-0.403009,37.8463,-2.12003,15.6964,302.581,42.9187,698.003,697.878,697.853,697.824,-14.2287,-4.66508,2.58271,-0.237255,1,0.139203,2.0315,0.157874,-0.0254
0.502921,0,0,-1,0.23826,0,0.002,11,2.00167,2.00287,20694.5,20658.9,-1.10404e+07,32.2947,5.47064,-0.403009,37.8463,-2.12003,15.6964,302.581,42.9187,698.003,697.878,697.853,697.824,-14.2287,-4.66508,2.58271,-0.237255,1,0.139361,2.0315,0.158032,-0.0254
0.502921,0,0,-1,0.23826,0,0.002,11,2.00167,2.00287,20694.5,20658.9,-1.10404e+07,32.2947,5.47064,-0.403009,37.8463,-2.12003,15.6964,302.581,42.9187,698.003,697.878,697.853,697.824,-14.2287,-4.66508,2.58271,-0.237255,1,0.13952,2.0315,0.158191,-0.0254
0.502921,0,0,-1,0.23826,0,0.002,11,2.00167,2.00287,20694.5,20658.9,-1.10404e+07,32.2947,5.47064,-0.403009,37.8463,-2.12003,15.6964,302.581,42.9187,698.003,697.878,697.853,697.824,-14.2287,-4.66508,2.58271,-0.237255,1,0.139679,2.0315,0.15835,-0.0254
0.502921,0,0,-1,0.235528,0,0.002,11,1.95854,1.9926,20754.3,20633,-4.45034e+07,129.42,34.0035,-1.30805,66.5051,-2.94472,44.3711,306.975,120.148,687.906,696.373,687.696,696.28,-15.1009,-4.08797,7.81871,-0.22152,1,0.139838,2.0315,0.158509,-0.0254
0.502921,0,0,-1,0.235528,0,0.002,11,1.95854,1.9926,20754.3,20633,-4.45034e+07,129.42,34.0035,-1.30805,66.5051,-2.94472,44.3711,306.975,120.148,687.906,696.373,687.696,696.28,-15.1009,-4.08797,7.81871,-0.22152,1,0.139996,2.0315,0.158667,-0.0254
0.502921,0,0,-1,0.235528,0,0.002,11,1.95854,1.9926,20754.3,20633,-4.45034e+07,129.42,34.0035,-1.30805,66.5051,-2.94472,44.3711,306.975,120.148,687.906,696.373,687.696,696.28,-15.1009,-4.08797,7.81871,-0.22152,1,0.140155,2.0315,0.158826,-0.0254
0.502921,0,0,-1,0.235528,0,0.002,11,1.95854,1.9926,20754.3,20633,-4.45034e+07,129.42,34.0035,-1.30805,66.5051,-2.94472,44.3711,306.975,120.148,687.906,696.373,687.696,696.28,-15.1009,-4.08797,7.81871,-0.22152,1,0.140314,2.0315,0.158985,-0.0254
0.502921,0,0,-1,0.235528,0,0.002,11,1.95854,1.9926,20754.3,20633,-4.45034e+07,129.42,34.0035,-1.30805,66.5051,-2.94472,44.3711,306.975,120.148,687.906,696.373,687.696,696.28,-15.1009,-4.08797,7.81871,-0.22152,1,0.140473,2.0315,0.159144,-0.0254
0.502921,0,0,-1,0.235528,0,0.002,11,1.95854,1.9926,20754.3,20633,-4.45034e+07,129.42,34.0035,-1.30805,66.5051,-2.94472,44.3711,306.975,120.148,687.906,696.373,687.696,696.28,-15.1009,-4.08797,7.81871,-0.22152,1,0.140631,2.0315,0.159302,-0.0254
0.502921,0,0,-1,0.235528,0,0.002,11,1.95854,1.9926,20754.3,20633,-4.45034e+07,129.42,34.0035,-1.30805,66.5051,-2.94472,44.3711,306.975,120.148,687.906,696.373,687.696,696.28,-15.1009,-4.08797,7.81871,-0.22152,1,0.14079,2.0315,0.159461,-0.0254
0.502921,0,0,-1,0.235528,0,0.002,11,1.95854,1.9926,20754.3,20633,-4.45034e+07,129.42,34.0035,-1.30805,66.5051,-2.94472,44.3711,306.975,120.148,687.906,696.373,687.696,696.28,-15.1009,-4.08797,7.81871,-0.22152,1,0.140949,2.0315,0.15962,-0.0254
0.502921,0,0,-1,0.235528,0,0.002,11,1.95854,1.9926,20754.3,20633,-4.45034e+07,129.42,34.0035,-1.30805,66.5051,-2.94472,44.3711,306.975,120.148,687.906,696.373,687.696,696.28,-15.1009,-4.08797,7.81871,-0.22152,1,0.141107,2.0315,0.159778,-0.0254
0.502921,0,0,-1,0.235528,0,0.002,11,1.95854,1.9926,20754.3,20633,-4.45034e+07,129.42,34.0035,-1.30805,66.5051,-2.94472,44.3711,306.975,120.148,687.906,696.373,687.696,696.28,-15.1009,-4.08797,7.81871,-0.22152,1,0.141266,2.0315,0.159937,-0.0254
0.502921,0,0,-1,0.235528,0,0.002,11,1.95854,1.9926,20754.3,20633,-4.45034e+07,129.42,34.0035,-1.30805,66.5051,-2.94472,44.3711,306.975,120.148,687.906,696.373,687.696,696.28,-15.1009,-4.08797,7.81871,-0.22152,1,0.141425,2.0315,0.160096,-0.0254
0.502921,0,0,-1,0.235528,0,0.002,11,1.95854,1.9926,20754.3,20633,-4.45034e+07,129.42,34.0035,-1.30805,66.5051,-2.94472,44.3711,306.975,120.148,687.906,696.373,687.696,696.28,-15.1009,-4.08797,7.81871,-0.22152,1,0.141584,2.0315,0.160255,-0.0254
0.502921,0,0,-1,0.235528,0,0.002,11,1.95854,1.9926,20754.3,20633,-4.45034e+07,129.42,34.0035,-1.30805,66.5051,-2.94472,44.3711,306.975,120.148,687.906,696.373,687.696,696.28,-15.1009,-4.08797,7.81871,-0.22152,1,0.141742,2.0315,0.160413,-0.0254
0.502921,0,0,-1,0.227945,0,0.002,11,1.85391,1.95036,20697.7,20602.5,-3.96081e+06,407.219,108.593,-5.89769,112.012,-2.05574,110.717,316.321,314.974,660.995,685.872,660.818,685.697,-15.2974,-3.47772,0.577731,-0.0838682,1,0.141901,2.0315,0.160572,-0.0254
0.502921,0,0,-1,0.227945,0,0.002,11,1.85391,1.95036,20697.7,20602.5,-3.96081e+06,407.219,108.593,-5.89769,112.012,-2.05574,110.717,316.321,314.974,660.995,685.872,660.818,685.697,-15.2974,-3.47772,0.577731,-0.0838682,1,0.14206,2.0315,0.160731,-0.0254
0.502921,0,0,-1,0.227945,0,0.002,11,1.85391,1.95036,20697.7,20602.5,-3.96081e+06,407.219,108.593,-5.89769,112.012,-2.05574,110.717,316.321,314.974,660.995,685.872,660.818,685.697,-15.2974,-3.47772,0.577731,-0.0838682,1,0.142218,2.0315,0.160889,-0.0254
0.502921,0,0,-1,0.227945,0,0.002,11,1.85391,1.95036,20697.7,20602.5,-3.96081e+06,407.219,108.593,-5.89769,112.012,-2.05574,110.717,316.321,314.974,660.995,685.872,660.818,685.697,-15.2974,-3.47772,0.577731,-0.0838682,1,0.142377,2.0315,0.161048,-0.0254
0.502921,0,0,-1,0.227945,0,0.002,11,1.85391,1.95036,20697.7,20602.5,-3.96081e+06,407.219,108.593,-5.89769,112.012,-2.05574,110.717,316.321,314.974,660.995,685.872,660.818,685.697,-15.2974,-3.47772,0.577731,-0.0838682,1,0.142536,2.0315,0.161207,-0.0254
0.502921,0,0,-1,0.227945,0,0.002,11,1.85391,1.95036,20697.7,20602.5,-3.96081e+06,407.219,108.593,-5.89769,112.012,-2.05574,110.717,316.321,314.974,660.995,685.872,660.818,685.697,-15.2974,-3.47772,0.577731,-0.0838682,1,0.142695,2.0315,0.161366,-0.0254
0.502921,0,0,-1,0.227945,0,0.002,11,1.85391,1.95036,20697.7,20602.5,-3.96081e+06,407.219,108.593,-5.89769,112.012,-2.05574,110.717,316.321,314.974,660.995,685.872,660.818,685.697,-15.2974,-3.47772,0.577731,-0.0838682,1,0.142853,2.0315,0.161524,-0.0254
0.502921,0,0,-1,0.227945,0,0.002,11,1.85391,1.95036,20697.7,20602.5,-3.96081e+06,407.219,108.593,-5.89769,112.012,-2.05574,110.717,316.321,314.974,660.995,685.872,660.818,685.697,-15.2974,-3.47772,0.577731,-0.0838682,1,0.143012,2.0315,0.161683,-0.0254
0.502921,0,0,-1,0.227945,0,0.002,11,1.85391,1.95036,20697.7,20602.5,-3.96081e+06,407.219,108.593,-5.89769,112.012,-2.05574,110.717,316.321,314.974,660.995,685.872,660.818,685.697,-15.2974,-3.47772,0.577731,-0.0838682,1,0.143171,2.0315,0.161842,-0.0254
0.502921,0,0,-1,0.227945,0,0.002,11,1.85391,1.95036,20697.7,20602.5,-3.96081e+06,407.219,108.593,-5.89769,112.012,-2.05574,110.717,316.321,314.974,660.995,685.872,660.818,685.697,-15.2974,-3.47772,0.577731,-0.0838682,1,0.14333,2.0315,0.162001,-0.0254
0.502921,0,0,-1,0.227945,0,0.002,11,1.85391,1.95036,20697.7,20602.5,-3.96081e+06,407.219,108.593,-5.89769,112.012,-2.05574,110.717,316.321,314.974,660.995,685.872,660.818,685.697,-15.2974,-3.47772,0.577731,-0.0838682,1,0.143488,2.0315,0.162159,-0.0254
